1414	1
1415	1
1418	1
1420	1
1421	1
1427	1
1428	1
1430	1
1433	1
1434	1
1436	1
1437	1
1438	1
1439	1
1442	1
1446	1
1447	1
1448	1
1449	1
1451	1
1452	1
1453	1
1455	1
1456	1
1458	1
1467	1
1469	1
1483	1
1484	1
1486	1
1487	1
1488	1
1489	1
1491	1
1493	1
1495	1
1497	1
1501	1
1502	1
1503	1
1505	1
1506	1
1507	1
1508	1
1509	1
1511	1
1512	1
1513	1
1514	1
1515	1
1517	1
1519	1
1520	1
1521	1
1522	1
1523	1
1524	1
1525	1
1528	1
1530	1
1534	1
1536	1
1538	1
1541	1
1543	1
1545	1
1546	1
1547	1
1548	1
1551	1
1552	1
1555	1
1557	1
1558	1
1559	1
1560	1
1565	1
1567	1
1568	1
1571	1
1572	1
1573	1
1575	1
1577	1
1578	1
1581	1
1582	1
1583	1
1584	1
1585	1
1589	1
1593	1
1594	1
1596	1
1598	1
1601	1
1604	1
1605	1
1607	1
1611	1
1612	1
1621	1
1623	1
1624	1
1627	1
1629	1
1631	1
1632	1
1642	1
1644	1
1645	1
1648	1
1651	1
1652	1
1653	1
1655	1
1659	1
1661	1
1666	1
1668	1
1672	1
1673	1
1674	1
1675	1
1676	1
1679	1
1681	1
1685	1
1688	1
1689	1
1694	1
1695	1
1696	1
1697	1
1698	1
1703	1
1704	1
1705	1
1706	1
1710	1
1713	1
1714	1
1715	1
1716	1
1720	1
1723	1
1724	1
1727	1
1729	1
1730	1
1732	1
1735	1
1736	1
1737	1
1739	1
1742	1
1744	1
1751	1
1753	1
1756	1
1761	1
1762	1
1763	1
1764	1
1766	1
1768	1
1770	1
1774	1
1775	1
1778	1
1802	1
1814	1
1820	1
1821	1
1843	1
1845	1
1866	1
1874	1
1877	1
1882	1
1887	1
1888	1
1889	1
1890	1
1896	1
1901	1
1902	1
1904	1
1917	1
1922	1
1925	1
1929	1
1932	1
1933	1
1934	1
1935	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	1
1946	1
1950	1
1951	1
1952	1
1953	1
1955	1
1957	1
1958	1
1959	1
1960	1
1961	1
1962	1
1964	1
1966	1
1968	1
1970	1
1971	1
1972	1
1973	1
1974	1
1977	1
1978	1
1981	1
1984	1
1987	1
1988	1
1989	1
1991	1
1992	1
1993	1
1999	1
2001	1
2008	1
2009	1
2010	1
2011	1
2012	1
2013	1
2015	1
2017	1
2020	1
2023	1
2024	1
2026	1
2028	1
2031	1
2034	1
2036	1
2038	1
2039	1
2044	1
2045	1
2051	1
2053	1
2054	1
2057	1
2058	1
2059	1
2064	1
2065	1
2066	1
2069	1
2071	1
2073	1
2075	1
2078	1
2079	1
2084	1
2085	1
2092	1
2093	1
2094	1
2095	1
2096	1
2099	1
2100	1
2103	1
2104	1
2107	1
2112	1
2115	1
2117	1
2119	1
2120	1
2123	1
2125	1
2126	1
2128	1
2133	1
2136	1
2137	1
2138	1
2140	1
2142	1
2144	1
2145	1
2149	1
2152	1
2153	1
2155	1
2157	1
2158	1
2159	1
2166	1
2167	1
2168	1
2170	1
2172	1
2175	1
2176	1
2178	1
2179	1
2180	1
2182	1
2185	1
2186	1
2187	1
2188	1
2189	1
2191	1
2195	1
2196	1
2199	1
2205	1
2225	1
2235	1
2236	1
2241	1
2244	1
2252	1
2253	1
2255	1
2257	1
2263	1
2264	1
2267	1
2268	1
2269	1
2273	1
2279	1
2282	1
2287	1
2294	1
2295	1
2301	1
2302	1
2303	1
2304	1
2307	1
2309	1
2310	1
2311	1
2313	1
2314	1
2315	1
2316	1
2317	1
2318	1
2320	1
2322	1
2328	1
2333	1
2334	1
2335	1
2337	1
2338	1
2339	1
2340	1
2343	1
2344	1
2347	1
2351	1
2352	1
2353	1
2355	1
2358	1
2360	1
2371	1
2372	1
2379	1
2391	1
2392	1
2394	1
2395	1
2396	1
2397	1
2399	1
2401	1
2402	1
2403	1
2404	1
2405	1
2408	1
2413	1
2414	1
2415	1
2416	1
2417	1
2419	1
2420	1
2424	1
2425	1
2426	1
2431	1
2432	1
2434	1
2435	1
2436	1
2437	1
2438	1
2439	1
2441	1
2442	1
2447	1
2449	1
2450	1
2454	1
2455	1
2464	1
2466	1
2467	1
2468	1
2470	1
2471	1
2472	1
2475	1
2478	1
2479	1
2480	1
2482	1
2483	1
2485	1
2487	1
2489	1
2492	1
2493	1
2494	1
2495	1
2500	1
2503	1
2505	1
2507	1
2516	1
2518	1
2519	1
2520	1
2526	1
2527	1
2528	1
2531	1
2534	1
2538	1
2539	1
2541	1
2542	1
2543	1
2544	1
2545	1
2547	1
2548	1
2549	1
2550	1
2554	1
2556	1
2557	1
2559	1
2563	1
2564	1
2565	1
2568	1
2572	1
2573	1
2574	1
2575	1
2577	1
2578	1
2580	1
2581	1
2582	1
2584	1
2586	1
2588	1
2589	1
2590	1
2591	1
2592	1
2596	1
2603	1
2606	1
2609	1
2610	1
2615	1
2616	1
2618	1
2619	1
2620	1
2622	1
2623	1
2624	1
2625	1
2627	1
2629	1
2630	1
2631	1
2636	1
2637	1
2638	1
2639	1
2640	1
2644	1
2645	1
2646	1
2647	1
2649	1
2650	1
2651	1
2653	1
2654	1
2655	1
2656	1
2659	1
2660	1
2662	1
2663	1
2664	1
2665	1
2666	1
2667	1
2671	1
2672	1
2673	1
2674	1
2675	1
2676	1
2677	1
2679	1
2680	1
2681	1
2682	1
2683	1
2687	1
2688	1
2689	1
2691	1
2692	1
2693	1
2694	1
2695	1
2696	1
2699	1
2701	1
2703	1
2705	1
2708	1
2710	1
2716	1
2720	1
2724	1
2733	1
2734	1
2736	1
2737	1
2741	1
2744	1
2746	1
2748	1
2749	1
2751	1
2752	1
2755	1
2756	1
2759	1
2761	1
2762	1
2763	1
2764	1
2765	1
2768	1
2771	1
2772	1
2774	1
2775	1
2776	1
2778	1
2781	1
2784	1
2786	1
2790	1
2792	1
2796	1
2798	1
2802	1
2803	1
2804	1
2805	1
2806	1
2807	1
2808	1
2810	1
2812	1
2817	1
2819	1
2820	1
2821	1
2824	1
2828	1
2832	1
2833	1
2834	1
2836	1
2840	1
2841	1
2853	1
2858	1
2862	1
2865	1
2870	1
2873	1
2874	1
2876	1
2877	1
2878	1
2879	1
2880	1
2881	1
2884	1
2885	1
2886	1
2887	1
2889	1
2890	1
2900	1
2908	1
2910	1
2911	1
2912	1
2913	1
2916	1
2922	1
2923	1
2925	1
2927	1
2931	1
2933	1
2939	1
2941	1
2942	1
2943	1
2949	1
2950	1
2951	1
2952	1
2953	1
2954	1
2955	1
2956	1
2957	1
2958	1
2959	1
2963	1
2964	1
2965	1
2967	1
2969	1
2973	1
2974	1
2975	1
2977	1
2978	1
2980	1
2984	1
2985	1
2986	1
2987	1
2990	1
2995	1
3000	1
3001	1
3003	1
3004	1
3005	1
3006	1
3009	1
3011	1
3013	1
3016	1
3018	1
3019	1
3021	1
3022	1
3024	1
3025	1
3026	1
3027	1
3029	1
3031	1
3032	1
3035	1
3036	1
3037	1
3043	1
3044	1
3046	1
3048	1
3049	1
3051	1
3053	1
3058	1
3060	1
3061	1
3065	1
3067	1
3068	1
3071	1
3075	1
3077	1
3078	1
3079	1
3083	1
3086	1
3087	1
3089	1
3101	1
3103	1
3109	1
3110	1
3112	1
3113	1
3114	1
3117	1
3121	1
3124	1
3127	1
3129	1
3130	1
3131	1
3134	1
3135	1
3136	1
3138	1
3139	1
3140	1
3141	1
3142	1
3144	1
3145	1
3146	1
3147	1
3148	1
3151	1
3155	1
3157	1
3160	1
3162	1
3163	1
3165	1
3169	1
3173	1
3175	1
3176	1
3178	1
3181	1
3182	1
3186	1
3188	1
3191	1
3194	1
3200	1
3201	1
3203	1
3205	1
3206	1
3208	1
3209	1
3212	1
3213	1
3215	1
3217	1
3218	1
3219	1
3221	1
3222	1
3226	1
3227	1
3228	1
3229	1
3230	1
3231	1
3232	1
3233	1
3235	1
3238	1
3240	1
3241	1
3242	1
3244	1
3245	1
3246	1
3247	1
3248	1
3249	1
3252	1
3253	1
3256	1
3258	1
3263	1
3264	1
3267	1
3268	1
3269	1
3271	1
3272	1
3273	1
3278	1
3282	1
3283	1
3285	1
3287	1
3288	1
3290	1
3293	1
3294	1
3298	1
3299	1
3300	1
3301	1
3302	1
3303	1
3304	1
3305	1
3306	1
3308	1
3309	1
3310	1
3311	1
3312	1
3313	1
3318	1
3319	1
3320	1
3321	1
3322	1
3327	1
3329	1
3330	1
3331	1
3334	1
3335	1
3336	1
3338	1
3343	1
3344	1
3345	1
3346	1
3347	1
3355	1
3361	1
3362	1
3363	1
3364	1
3365	1
3366	1
3368	1
3369	1
3370	1
3372	1
3373	1
3374	1
3375	1
3376	1
3378	1
3381	1
3382	1
3384	1
3386	1
3387	1
3388	1
3389	1
3390	1
3391	1
3393	1
3396	1
3398	1
3400	1
3403	1
3404	1
3409	1
3412	1
3413	1
3415	1
3416	1
3418	1
3420	1
3424	1
3426	1
3427	1
3432	1
3435	1
3436	1
3437	1
3438	1
3440	1
3441	1
3447	1
3456	1
3458	1
3459	1
3460	1
3461	1
3469	1
3470	1
3471	1
3472	1
3474	1
3475	1
3476	1
3477	1
3478	1
3479	1
3481	1
3484	1
3493	1
3494	1
3499	1
3501	1
3502	1
3503	1
3505	1
3507	1
3509	1
3510	1
3511	1
3512	1
3513	1
3517	1
3519	1
3520	1
3521	1
3522	1
3523	1
3524	1
3526	1
3528	1
3529	1
3531	1
3533	1
3537	1
3542	1
3549	1
3552	1
3553	1
3554	1
3555	1
3556	1
3558	1
3560	1
3566	1
3569	1
3570	1
3572	1
3577	1
3579	1
3582	1
3583	1
3584	1
3586	1
3587	1
3588	1
3589	1
3592	1
3593	1
3594	1
3595	1
3598	1
3599	1
3600	1
3602	1
3603	1
3604	1
3606	1
3608	1
3610	1
3615	1
3616	1
3617	1
3619	1
3621	1
3622	1
3623	1
3627	1
3628	1
3629	1
3631	1
3632	1
3633	1
3634	1
3635	1
3637	1
3639	1
3640	1
3641	1
3642	1
3645	1
3646	1
3647	1
3650	1
3651	1
3652	1
3653	1
3655	1
3656	1
3660	1
3662	1
3665	1
3668	1
3669	1
3670	1
3672	1
3674	1
3675	1
3676	1
3680	1
3681	1
3682	1
3683	1
3685	1
3686	1
3687	1
3688	1
3689	1
3690	1
3691	1
3692	1
3693	1
3695	1
3698	1
3699	1
3700	1
3702	1
3703	1
3705	1
3706	1
3708	1
3709	1
3710	1
3711	1
3712	1
3713	1
3715	1
3716	1
3718	1
3719	1
3720	1
3724	1
3727	1
3728	1
3732	1
3735	1
3737	1
3738	1
3746	1
3747	1
3750	1
3752	1
3756	1
3758	1
3760	1
3762	1
3764	1
3771	1
3773	1
3774	1
3779	1
3781	1
3787	1
3788	1
3789	1
3794	1
3796	1
3802	1
3804	1
3805	1
3809	1
3810	1
3811	1
3812	1
3813	1
3818	1
3820	1
3821	1
3822	1
3824	1
3825	1
3826	1
3829	1
3832	1
3835	1
3839	1
3840	1
3844	1
3845	1
3848	1
3852	1
3859	1
3860	1
3861	1
3862	1
3863	1
3864	1
3865	1
3871	1
3872	1
3873	1
3877	1
3878	1
3881	1
3891	1
3892	1
3901	1
3903	1
3911	1
3922	1
3924	1
3926	1
3928	1
3934	1
3936	1
3938	1
3940	1
3941	1
3942	1
3943	1
3944	1
3945	1
3946	1
3950	1
3954	1
3958	1
3961	1
3964	1
3968	1
3970	1
3971	1
3975	1
3977	1
3978	1
3980	1
3981	1
3987	1
3988	1
3991	1
3997	1
3998	1
4002	1
4004	1
4008	1
4010	1
4013	1
4014	1
4015	1
4017	1
4018	1
4022	1
4023	1
4025	1
4030	1
4032	1
4033	1
4035	1
4036	1
4037	1
4038	1
4039	1
4043	1
4044	1
4045	1
4046	1
4049	1
4052	1
4054	1
4056	1
4057	1
4061	1
4062	1
4065	1
4072	1
4073	1
4075	1
4079	1
4086	1
4089	1
4099	1
4102	1
4105	1
4106	1
4107	1
4113	1
4115	1
4118	1
4124	1
4129	1
4131	1
4133	1
4136	1
4137	1
4138	1
4144	1
4145	1
4146	1
4149	1
4152	1
4159	1
4160	1
4165	1
4171	1
4176	1
4178	1
4180	1
4181	1
4182	1
4183	1
4184	1
4185	1
4186	1
4189	1
4190	1
4192	1
4196	1
4200	1
4202	1
4205	1
4209	1
4210	1
4211	1
4217	1
4218	1
4220	1
4223	1
4225	1
4228	1
4229	1
4230	1
4232	1
4233	1
4235	1
4240	1
4242	1
4243	1
4244	1
4246	1
4247	1
4249	1
4251	1
4258	1
4260	1
4266	1
4267	1
4269	1
4270	1
4273	1
4276	1
4278	1
4280	1
4282	1
4283	1
4286	1
4288	1
4292	1
4293	1
4294	1
4295	1
4297	1
4298	1
4299	1
4305	1
4308	1
4309	1
4313	1
4315	1
4319	1
4320	1
4321	1
4324	1
4325	1
4327	1
4329	1
4333	1
4336	1
4338	1
4340	1
4341	1
4343	1
4345	1
4346	1
4349	1
4350	1
4351	1
4353	1
4357	1
4358	1
4359	1
4360	1
4364	1
4366	1
4371	1
4373	1
4374	1
4375	1
4376	1
4380	1
4384	1
4388	1
4389	1
4393	1
4395	1
4396	1
4397	1
4398	1
4403	1
4404	1
4406	1
4407	1
4411	1
4415	1
4417	1
4422	1
4423	1
4424	1
4425	1
4428	1
4430	1
4431	1
4432	1
4434	1
4435	1
4436	1
4439	1
4440	1
4441	1
4444	1
4451	1
4453	1
4454	1
4455	1
4458	1
4459	1
4461	1
4465	1
4466	1
4468	1
4474	1
4477	1
4480	1
4483	1
4485	1
4488	1
4489	1
4490	1
4494	1
4497	1
4501	1
4505	1
4506	1
4508	1
4509	1
4514	1
4515	1
4516	1
4517	1
4518	1
4521	1
4523	1
4525	1
4526	1
4531	1
4533	1
4536	1
4537	1
4538	1
4539	1
4540	1
4543	1
4544	1
4545	1
4547	1
4548	1
4549	1
4550	1
4551	1
4556	1
4558	1
4560	1
4561	1
4562	1
4563	1
4569	1
4570	1
4572	1
4573	1
4575	1
4576	1
4578	1
4579	1
4582	1
4584	1
4585	1
4586	1
4587	1
4588	1
4590	1
4592	1
4594	1
4596	1
4598	1
4600	1
4602	1
4603	1
4604	1
4606	1
4607	1
4609	1
4610	1
4611	1
4612	1
4614	1
4615	1
4618	1
4619	1
4620	1
4622	1
4623	1
4624	1
4625	1
4627	1
4629	1
4632	1
4636	1
4638	1
4642	1
4643	1
4646	1
4647	1
4649	1
4650	1
4651	1
4652	1
4655	1
4656	1
4658	1
4661	1
4662	1
4663	1
4665	1
4666	1
4667	1
4669	1
4671	1
4672	1
4673	1
4674	1
4675	1
4676	1
4677	1
4678	1
4681	1
4682	1
4692	1
4695	1
4696	1
4697	1
4701	1
4702	1
4704	1
4710	1
4711	1
4712	1
4724	1
4726	1
4728	1
4729	1
4732	1
4733	1
4734	1
4736	1
4737	1
4739	1
4743	1
4744	1
4745	1
4746	1
4747	1
4749	1
4754	1
4756	1
4758	1
4759	1
4761	1
4762	1
4774	1
4776	1
4777	1
4778	1
4783	1
4784	1
4785	1
4786	1
4791	1
4793	1
4795	1
4797	1
4798	1
4799	1
4801	1
4802	1
4805	1
4806	1
4809	1
4811	1
4812	1
4813	1
4814	1
4815	1
4816	1
4817	1
4819	1
4820	1
4821	1
4822	1
4823	1
4825	1
4826	1
4827	1
4828	1
4829	1
4830	1
4832	1
4833	1
4834	1
4839	1
4840	1
4841	1
4842	1
4844	1
4845	1
4846	1
4847	1
4849	1
4850	1
4851	1
4852	1
4855	1
4856	1
4857	1
4858	1
4859	1
4860	1
4861	1
4862	1
4863	1
4864	1
4865	1
4866	1
4868	1
4869	1
4871	1
4872	1
4873	1
4875	1
4877	1
4878	1
4879	1
4882	1
4883	1
4884	1
4885	1
4886	1
4887	1
4888	1
4890	1
4893	1
4897	1
4899	1
4900	1
4901	1
4902	1
4903	1
4904	1
4907	1
4908	1
4909	1
4912	1
4913	1
4915	1
4916	1
4919	1
4920	1
4924	1
4927	1
4929	1
4931	1
4932	1
4934	1
4935	1
4936	1
4937	1
4939	1
4940	1
4941	1
4942	1
4945	1
4946	1
4949	1
4951	1
4957	1
4958	1
4959	1
4962	1
4963	1
4965	1
4967	1
4970	1
4974	1
4975	1
4976	1
4977	1
4980	1
4981	1
4983	1
4985	1
4986	1
4987	1
4988	1
4989	1
4991	1
4992	1
4994	1
4995	1
4999	1
5000	1
5001	1
5002	1
5003	1
5010	1
5012	1
5017	1
5018	1
5019	1
5020	1
5021	1
5024	1
5025	1
5026	1
5027	1
5028	1
5029	1
5030	1
5032	1
5033	1
5034	1
5035	1
5036	1
5039	1
5041	1
5042	1
5043	1
5044	1
5045	1
5046	1
5047	1
5049	1
5050	1
5052	1
5053	1
5056	1
5060	1
5061	1
5062	1
5063	1
5064	1
5066	1
5067	1
5068	1
5070	1
5071	1
5074	1
5075	1
5083	1
5087	1
5091	1
5093	1
5094	1
5095	1
5099	1
5100	1
5101	1
5102	1
5103	1
5104	1
5107	1
5108	1
5112	1
5114	1
5115	1
5116	1
5117	1
5118	1
5119	1
5120	1
5124	1
5125	1
5126	1
5127	1
5128	1
5131	1
5134	1
5135	1
5137	1
5143	1
5145	1
5148	1
5149	1
5150	1
5151	1
5153	1
5154	1
5155	1
5157	1
5160	1
5162	1
5166	1
5167	1
5168	1
5171	1
5177	1
5179	1
5189	1
5190	1
5191	1
5193	1
5195	1
5196	1
5198	1
5199	1
5200	1
5202	1
5203	1
5206	1
5207	1
5209	1
5212	1
5213	1
5215	1
5220	1
5221	1
5222	1
5223	1
5224	1
5227	1
5228	1
5229	1
5230	1
5231	1
5233	1
5236	1
5237	1
5238	1
5239	1
5240	1
5241	1
5242	1
5243	1
5247	1
5248	1
5250	1
5251	1
5252	1
5253	1
5254	1
5255	1
5256	1
5260	1
5261	1
5262	1
5263	1
5264	1
5267	1
5268	1
5269	1
5271	1
5273	1
5276	1
5277	1
5278	1
5279	1
5280	1
5282	1
5283	1
5285	1
5286	1
5287	1
5288	1
5289	1
5294	1
5295	1
5296	1
5297	1
5298	1
5300	1
5301	1
5302	1
5305	1
5307	1
5308	1
5309	1
5311	1
5312	1
5313	1
5314	1
5315	1
5318	1
5321	1
5323	1
5324	1
5325	1
5326	1
5331	1
5332	1
5334	1
5337	1
5338	1
5339	1
5343	1
5346	1
5347	1
5348	1
5349	1
5350	1
5353	1
5355	1
5356	1
5357	1
5358	1
5360	1
5361	1
5362	1
5365	1
5374	1
5375	1
5377	1
5378	1
5379	1
5380	1
5382	1
5383	1
5385	1
5394	1
5395	1
5397	1
5406	1
5409	1
5413	1
5414	1
5430	1
5433	1
5435	1
5444	1
5452	1
5454	1
5457	1
5460	1
5464	1
5469	1
5471	1
5472	1
5475	1
5478	1
5479	1
5480	1
5482	1
5484	1
5485	1
5486	1
5487	1
5488	1
5489	1
5491	1
5493	1
5495	1
5497	1
5498	1
5500	1
5501	1
5503	1
5504	1
5505	1
5508	1
5509	1
5510	1
5511	1
5512	1
5513	1
5514	1
5517	1
5518	1
5520	1
5523	1
5524	1
5525	1
5526	1
5528	1
5530	1
5531	1
5532	1
5533	1
5534	1
5535	1
5536	1
5537	1
5538	1
5540	1
5541	1
5543	1
5548	1
5549	1
5550	1
5551	1
5554	1
5555	1
5556	1
5558	1
5561	1
5563	1
5565	1
5567	1
5568	1
5569	1
5570	1
5571	1
5574	1
5577	1
5578	1
5581	1
5582	1
5583	1
5584	1
5590	1
5591	1
5592	1
5593	1
5594	1
5595	1
5596	1
5597	1
5598	1
5599	1
5600	1
5601	1
5602	1
5604	1
5605	1
5606	1
5607	1
5608	1
5610	1
5615	1
5616	1
5617	1
5618	1
5621	1
5622	1
5625	1
5626	1
5628	1
5630	1
5635	1
5636	1
5640	1
5641	1
5643	1
5644	1
5645	1
5647	1
5649	1
5650	1
5651	1
5652	1
5657	1
5658	1
5660	1
5666	1
5668	1
5670	1
5671	1
5672	1
5674	1
5676	1
5678	1
5679	1
5680	1
5681	1
5683	1
5684	1
5687	1
5688	1
5689	1
5690	1
5691	1
5692	1
5693	1
5695	1
5696	1
5697	1
5699	1
5701	1
5702	1
5706	1
5708	1
5711	1
5712	1
5713	1
5714	1
5717	1
5725	1
5726	1
5727	1
5728	1
5730	1
5735	1
5737	1
5738	1
5739	1
5740	1
5741	1
5745	1
5746	1
5748	1
5749	1
5751	1
5753	1
5754	1
5756	1
5757	1
5758	1
5759	1
5763	1
5764	1
5765	1
5767	1
5773	1
5775	1
5776	1
5781	1
5782	1
5786	1
5787	1
5788	1
5790	1
5791	1
5795	1
5798	1
5799	1
5800	1
5803	1
5804	1
5805	1
5806	1
5807	1
5808	1
5809	1
5810	1
5813	1
5814	1
5815	1
5816	1
5821	1
5822	1
5823	1
5827	1
5828	1
5840	1
5841	1
5844	1
5853	1
5854	1
5856	1
5857	1
5860	1
5863	1
5864	1
5865	1
5867	1
5870	1
5871	1
5874	1
5875	1
5876	1
5879	1
5880	1
5883	1
5884	1
5890	1
5891	1
5892	1
5893	1
5894	1
5895	1
5896	1
5897	1
5898	1
5899	1
5900	1
5905	1
5906	1
5907	1
5908	1
5909	1
5910	1
5911	1
5914	1
5915	1
5922	1
5923	1
5924	1
5925	1
5933	1
5934	1
5936	1
5939	1
5940	1
5942	1
5943	1
5944	1
5946	1
5947	1
5949	1
5950	1
5953	1
5954	1
5957	1
5958	1
5960	1
5961	1
5962	1
5964	1
5965	1
5967	1
5968	1
